,image
37486,ISIC_2020_Test_DICOM_corrected/test/ISIC_3656476.dcm
37487,ISIC_2020_Test_DICOM_corrected/test/ISIC_3205427.dcm
37488,ISIC_2020_Test_DICOM_corrected/test/ISIC_2090096.dcm
37489,ISIC_2020_Test_DICOM_corrected/test/ISIC_1252180.dcm
37490,ISIC_2020_Test_DICOM_corrected/test/ISIC_6955838.dcm
37491,ISIC_2020_Test_DICOM_corrected/test/ISIC_9674664.dcm
37492,ISIC_2020_Test_DICOM_corrected/test/ISIC_5736865.dcm
37493,ISIC_2020_Test_DICOM_corrected/test/ISIC_7353870.dcm
37494,ISIC_2020_Test_DICOM_corrected/test/ISIC_4698993.dcm
37495,ISIC_2020_Test_DICOM_corrected/test/ISIC_4634975.dcm
37496,ISIC_2020_Test_DICOM_corrected/test/ISIC_3510753.dcm
37497,ISIC_2020_Test_DICOM_corrected/test/ISIC_9148590.dcm
37498,ISIC_2020_Test_DICOM_corrected/test/ISIC_9566781.dcm
37499,ISIC_2020_Test_DICOM_corrected/test/ISIC_1899160.dcm
37500,ISIC_2020_Test_DICOM_corrected/test/ISIC_3524316.dcm
37501,ISIC_2020_Test_DICOM_corrected/test/ISIC_2212058.dcm
37502,ISIC_2020_Test_DICOM_corrected/test/ISIC_4953148.dcm
37503,ISIC_2020_Test_DICOM_corrected/test/ISIC_5234098.dcm
37504,ISIC_2020_Test_DICOM_corrected/test/ISIC_2178381.dcm
37505,ISIC_2020_Test_DICOM_corrected/test/ISIC_9146470.dcm
37506,ISIC_2020_Test_DICOM_corrected/test/ISIC_3897640.dcm
37507,ISIC_2020_Test_DICOM_corrected/test/ISIC_5269760.dcm
37508,ISIC_2020_Test_DICOM_corrected/test/ISIC_6519195.dcm
37509,ISIC_2020_Test_DICOM_corrected/test/ISIC_4333983.dcm
37510,ISIC_2020_Test_DICOM_corrected/test/ISIC_4495527.dcm
37511,ISIC_2020_Test_DICOM_corrected/test/ISIC_0897958.dcm
37512,ISIC_2020_Test_DICOM_corrected/test/ISIC_6483735.dcm
37513,ISIC_2020_Test_DICOM_corrected/test/ISIC_8047968.dcm
37514,ISIC_2020_Test_DICOM_corrected/test/ISIC_6016074.dcm
37515,ISIC_2020_Test_DICOM_corrected/test/ISIC_1957738.dcm
37516,ISIC_2020_Test_DICOM_corrected/test/ISIC_9802201.dcm
37517,ISIC_2020_Test_DICOM_corrected/test/ISIC_2476534.dcm
37518,ISIC_2020_Test_DICOM_corrected/test/ISIC_1332157.dcm
37519,ISIC_2020_Test_DICOM_corrected/test/ISIC_9945261.dcm
37520,ISIC_2020_Test_DICOM_corrected/test/ISIC_9866896.dcm
37521,ISIC_2020_Test_DICOM_corrected/test/ISIC_3136517.dcm
37522,ISIC_2020_Test_DICOM_corrected/test/ISIC_4218911.dcm
37523,ISIC_2020_Test_DICOM_corrected/test/ISIC_4021183.dcm
37524,ISIC_2020_Test_DICOM_corrected/test/ISIC_9843964.dcm
37525,ISIC_2020_Test_DICOM_corrected/test/ISIC_1658310.dcm
37526,ISIC_2020_Test_DICOM_corrected/test/ISIC_7385444.dcm
37527,ISIC_2020_Test_DICOM_corrected/test/ISIC_7495330.dcm
37528,ISIC_2020_Test_DICOM_corrected/test/ISIC_9911568.dcm
37529,ISIC_2020_Test_DICOM_corrected/test/ISIC_0671119.dcm
37530,ISIC_2020_Test_DICOM_corrected/test/ISIC_3252554.dcm
37531,ISIC_2020_Test_DICOM_corrected/test/ISIC_0988793.dcm
37532,ISIC_2020_Test_DICOM_corrected/test/ISIC_6333868.dcm
37533,ISIC_2020_Test_DICOM_corrected/test/ISIC_2135179.dcm
37534,ISIC_2020_Test_DICOM_corrected/test/ISIC_8270879.dcm
37535,ISIC_2020_Test_DICOM_corrected/test/ISIC_3566408.dcm
37536,ISIC_2020_Test_DICOM_corrected/test/ISIC_6443328.dcm
37537,ISIC_2020_Test_DICOM_corrected/test/ISIC_1649659.dcm
37538,ISIC_2020_Test_DICOM_corrected/test/ISIC_2382937.dcm
37539,ISIC_2020_Test_DICOM_corrected/test/ISIC_6919388.dcm
37540,ISIC_2020_Test_DICOM_corrected/test/ISIC_2143813.dcm
37541,ISIC_2020_Test_DICOM_corrected/test/ISIC_7399356.dcm
37542,ISIC_2020_Test_DICOM_corrected/test/ISIC_2839742.dcm
37543,ISIC_2020_Test_DICOM_corrected/test/ISIC_6626764.dcm
37544,ISIC_2020_Test_DICOM_corrected/test/ISIC_8755718.dcm
37545,ISIC_2020_Test_DICOM_corrected/test/ISIC_0969096.dcm
37546,ISIC_2020_Test_DICOM_corrected/test/ISIC_3379766.dcm
37547,ISIC_2020_Test_DICOM_corrected/test/ISIC_6177015.dcm
37548,ISIC_2020_Test_DICOM_corrected/test/ISIC_4355988.dcm
37549,ISIC_2020_Test_DICOM_corrected/test/ISIC_8854304.dcm
37550,ISIC_2020_Test_DICOM_corrected/test/ISIC_5098625.dcm
37551,ISIC_2020_Test_DICOM_corrected/test/ISIC_1373840.dcm
37552,ISIC_2020_Test_DICOM_corrected/test/ISIC_8130468.dcm
37553,ISIC_2020_Test_DICOM_corrected/test/ISIC_0508596.dcm
37554,ISIC_2020_Test_DICOM_corrected/test/ISIC_9464286.dcm
37555,ISIC_2020_Test_DICOM_corrected/test/ISIC_2976697.dcm
37556,ISIC_2020_Test_DICOM_corrected/test/ISIC_6903816.dcm
37557,ISIC_2020_Test_DICOM_corrected/test/ISIC_3231502.dcm
37558,ISIC_2020_Test_DICOM_corrected/test/ISIC_2362115.dcm
37559,ISIC_2020_Test_DICOM_corrected/test/ISIC_7526898.dcm
37560,ISIC_2020_Test_DICOM_corrected/test/ISIC_5602249.dcm
37561,ISIC_2020_Test_DICOM_corrected/test/ISIC_8496171.dcm
37562,ISIC_2020_Test_DICOM_corrected/test/ISIC_9140839.dcm
37563,ISIC_2020_Test_DICOM_corrected/test/ISIC_2076513.dcm
37564,ISIC_2020_Test_DICOM_corrected/test/ISIC_1931106.dcm
37565,ISIC_2020_Test_DICOM_corrected/test/ISIC_5099927.dcm
37566,ISIC_2020_Test_DICOM_corrected/test/ISIC_4703709.dcm
37567,ISIC_2020_Test_DICOM_corrected/test/ISIC_7974758.dcm
37568,ISIC_2020_Test_DICOM_corrected/test/ISIC_6275427.dcm
37569,ISIC_2020_Test_DICOM_corrected/test/ISIC_2871866.dcm
37570,ISIC_2020_Test_DICOM_corrected/test/ISIC_5352069.dcm
37571,ISIC_2020_Test_DICOM_corrected/test/ISIC_6586036.dcm
37572,ISIC_2020_Test_DICOM_corrected/test/ISIC_9340537.dcm
37573,ISIC_2020_Test_DICOM_corrected/test/ISIC_9833447.dcm
37574,ISIC_2020_Test_DICOM_corrected/test/ISIC_7913461.dcm
37575,ISIC_2020_Test_DICOM_corrected/test/ISIC_1696249.dcm
37576,ISIC_2020_Test_DICOM_corrected/test/ISIC_6952589.dcm
37577,ISIC_2020_Test_DICOM_corrected/test/ISIC_3025125.dcm
37578,ISIC_2020_Test_DICOM_corrected/test/ISIC_8832183.dcm
37579,ISIC_2020_Test_DICOM_corrected/test/ISIC_8294587.dcm
37580,ISIC_2020_Test_DICOM_corrected/test/ISIC_2522121.dcm
37581,ISIC_2020_Test_DICOM_corrected/test/ISIC_0681410.dcm
37582,ISIC_2020_Test_DICOM_corrected/test/ISIC_1133253.dcm
37583,ISIC_2020_Test_DICOM_corrected/test/ISIC_6773252.dcm
37584,ISIC_2020_Test_DICOM_corrected/test/ISIC_9007557.dcm
37585,ISIC_2020_Test_DICOM_corrected/test/ISIC_1437457.dcm
37586,ISIC_2020_Test_DICOM_corrected/test/ISIC_9192659.dcm
37587,ISIC_2020_Test_DICOM_corrected/test/ISIC_4167596.dcm
37588,ISIC_2020_Test_DICOM_corrected/test/ISIC_9557584.dcm
37589,ISIC_2020_Test_DICOM_corrected/test/ISIC_1490432.dcm
37590,ISIC_2020_Test_DICOM_corrected/test/ISIC_6738106.dcm
37591,ISIC_2020_Test_DICOM_corrected/test/ISIC_9907148.dcm
37592,ISIC_2020_Test_DICOM_corrected/test/ISIC_6092058.dcm
37593,ISIC_2020_Test_DICOM_corrected/test/ISIC_3227329.dcm
37594,ISIC_2020_Test_DICOM_corrected/test/ISIC_7455959.dcm
37595,ISIC_2020_Test_DICOM_corrected/test/ISIC_6497362.dcm
37596,ISIC_2020_Test_DICOM_corrected/test/ISIC_5053329.dcm
37597,ISIC_2020_Test_DICOM_corrected/test/ISIC_2433578.dcm
37598,ISIC_2020_Test_DICOM_corrected/test/ISIC_7653431.dcm
37599,ISIC_2020_Test_DICOM_corrected/test/ISIC_2251334.dcm
37600,ISIC_2020_Test_DICOM_corrected/test/ISIC_8824409.dcm
37601,ISIC_2020_Test_DICOM_corrected/test/ISIC_0378668.dcm
37602,ISIC_2020_Test_DICOM_corrected/test/ISIC_5011656.dcm
37603,ISIC_2020_Test_DICOM_corrected/test/ISIC_5167130.dcm
37604,ISIC_2020_Test_DICOM_corrected/test/ISIC_4526571.dcm
37605,ISIC_2020_Test_DICOM_corrected/test/ISIC_6775192.dcm
37606,ISIC_2020_Test_DICOM_corrected/test/ISIC_6841220.dcm
37607,ISIC_2020_Test_DICOM_corrected/test/ISIC_2615668.dcm
37608,ISIC_2020_Test_DICOM_corrected/test/ISIC_7357518.dcm
37609,ISIC_2020_Test_DICOM_corrected/test/ISIC_0949297.dcm
37610,ISIC_2020_Test_DICOM_corrected/test/ISIC_6147174.dcm
37611,ISIC_2020_Test_DICOM_corrected/test/ISIC_8200860.dcm
37612,ISIC_2020_Test_DICOM_corrected/test/ISIC_9064712.dcm
37613,ISIC_2020_Test_DICOM_corrected/test/ISIC_2709532.dcm
37614,ISIC_2020_Test_DICOM_corrected/test/ISIC_4901230.dcm
37615,ISIC_2020_Test_DICOM_corrected/test/ISIC_2320858.dcm
37616,ISIC_2020_Test_DICOM_corrected/test/ISIC_6688273.dcm
37617,ISIC_2020_Test_DICOM_corrected/test/ISIC_4710273.dcm
37618,ISIC_2020_Test_DICOM_corrected/test/ISIC_9237549.dcm
37619,ISIC_2020_Test_DICOM_corrected/test/ISIC_4814164.dcm
37620,ISIC_2020_Test_DICOM_corrected/test/ISIC_9774925.dcm
37621,ISIC_2020_Test_DICOM_corrected/test/ISIC_5931285.dcm
37622,ISIC_2020_Test_DICOM_corrected/test/ISIC_4718423.dcm
37623,ISIC_2020_Test_DICOM_corrected/test/ISIC_5183234.dcm
37624,ISIC_2020_Test_DICOM_corrected/test/ISIC_2227977.dcm
37625,ISIC_2020_Test_DICOM_corrected/test/ISIC_3973166.dcm
37626,ISIC_2020_Test_DICOM_corrected/test/ISIC_9836424.dcm
37627,ISIC_2020_Test_DICOM_corrected/test/ISIC_7627502.dcm
37628,ISIC_2020_Test_DICOM_corrected/test/ISIC_8179931.dcm
37629,ISIC_2020_Test_DICOM_corrected/test/ISIC_0958029.dcm
37630,ISIC_2020_Test_DICOM_corrected/test/ISIC_0634896.dcm
37631,ISIC_2020_Test_DICOM_corrected/test/ISIC_2705044.dcm
37632,ISIC_2020_Test_DICOM_corrected/test/ISIC_2582869.dcm
37633,ISIC_2020_Test_DICOM_corrected/test/ISIC_8913315.dcm
37634,ISIC_2020_Test_DICOM_corrected/test/ISIC_6930967.dcm
37635,ISIC_2020_Test_DICOM_corrected/test/ISIC_1164708.dcm
37636,ISIC_2020_Test_DICOM_corrected/test/ISIC_4447049.dcm
37637,ISIC_2020_Test_DICOM_corrected/test/ISIC_3785713.dcm
37638,ISIC_2020_Test_DICOM_corrected/test/ISIC_5673944.dcm
37639,ISIC_2020_Test_DICOM_corrected/test/ISIC_8856035.dcm
37640,ISIC_2020_Test_DICOM_corrected/test/ISIC_6845523.dcm
37641,ISIC_2020_Test_DICOM_corrected/test/ISIC_3144497.dcm
37642,ISIC_2020_Test_DICOM_corrected/test/ISIC_9839024.dcm
37643,ISIC_2020_Test_DICOM_corrected/test/ISIC_8466497.dcm
37644,ISIC_2020_Test_DICOM_corrected/test/ISIC_4463514.dcm
37645,ISIC_2020_Test_DICOM_corrected/test/ISIC_3314065.dcm
37646,ISIC_2020_Test_DICOM_corrected/test/ISIC_1212236.dcm
37647,ISIC_2020_Test_DICOM_corrected/test/ISIC_3586356.dcm
37648,ISIC_2020_Test_DICOM_corrected/test/ISIC_8785816.dcm
37649,ISIC_2020_Test_DICOM_corrected/test/ISIC_0082785.dcm
37650,ISIC_2020_Test_DICOM_corrected/test/ISIC_8482652.dcm
37651,ISIC_2020_Test_DICOM_corrected/test/ISIC_2200716.dcm
37652,ISIC_2020_Test_DICOM_corrected/test/ISIC_5936614.dcm
37653,ISIC_2020_Test_DICOM_corrected/test/ISIC_7551674.dcm
37654,ISIC_2020_Test_DICOM_corrected/test/ISIC_8044413.dcm
37655,ISIC_2020_Test_DICOM_corrected/test/ISIC_4251600.dcm
37656,ISIC_2020_Test_DICOM_corrected/test/ISIC_1644845.dcm
37657,ISIC_2020_Test_DICOM_corrected/test/ISIC_0739401.dcm
37658,ISIC_2020_Test_DICOM_corrected/test/ISIC_0424070.dcm
37659,ISIC_2020_Test_DICOM_corrected/test/ISIC_6690331.dcm
37660,ISIC_2020_Test_DICOM_corrected/test/ISIC_9626654.dcm
37661,ISIC_2020_Test_DICOM_corrected/test/ISIC_7662282.dcm
37662,ISIC_2020_Test_DICOM_corrected/test/ISIC_3357803.dcm
37663,ISIC_2020_Test_DICOM_corrected/test/ISIC_9851570.dcm
37664,ISIC_2020_Test_DICOM_corrected/test/ISIC_9559734.dcm
37665,ISIC_2020_Test_DICOM_corrected/test/ISIC_0934095.dcm
37666,ISIC_2020_Test_DICOM_corrected/test/ISIC_6900839.dcm
37667,ISIC_2020_Test_DICOM_corrected/test/ISIC_5176973.dcm
37668,ISIC_2020_Test_DICOM_corrected/test/ISIC_8518143.dcm
37669,ISIC_2020_Test_DICOM_corrected/test/ISIC_2158828.dcm
37670,ISIC_2020_Test_DICOM_corrected/test/ISIC_6493546.dcm
37671,ISIC_2020_Test_DICOM_corrected/test/ISIC_5934718.dcm
37672,ISIC_2020_Test_DICOM_corrected/test/ISIC_7779204.dcm
37673,ISIC_2020_Test_DICOM_corrected/test/ISIC_7812392.dcm
37674,ISIC_2020_Test_DICOM_corrected/test/ISIC_8886139.dcm
37675,ISIC_2020_Test_DICOM_corrected/test/ISIC_4138503.dcm
37676,ISIC_2020_Test_DICOM_corrected/test/ISIC_7360390.dcm
37677,ISIC_2020_Test_DICOM_corrected/test/ISIC_1692403.dcm
37678,ISIC_2020_Test_DICOM_corrected/test/ISIC_1873885.dcm
37679,ISIC_2020_Test_DICOM_corrected/test/ISIC_0770817.dcm
37680,ISIC_2020_Test_DICOM_corrected/test/ISIC_8645931.dcm
37681,ISIC_2020_Test_DICOM_corrected/test/ISIC_6504083.dcm
37682,ISIC_2020_Test_DICOM_corrected/test/ISIC_4801332.dcm
37683,ISIC_2020_Test_DICOM_corrected/test/ISIC_6485174.dcm
37684,ISIC_2020_Test_DICOM_corrected/test/ISIC_0596005.dcm
37685,ISIC_2020_Test_DICOM_corrected/test/ISIC_5098512.dcm
37686,ISIC_2020_Test_DICOM_corrected/test/ISIC_3341347.dcm
37687,ISIC_2020_Test_DICOM_corrected/test/ISIC_2616322.dcm
37688,ISIC_2020_Test_DICOM_corrected/test/ISIC_8147475.dcm
37689,ISIC_2020_Test_DICOM_corrected/test/ISIC_6107317.dcm
37690,ISIC_2020_Test_DICOM_corrected/test/ISIC_6873754.dcm
37691,ISIC_2020_Test_DICOM_corrected/test/ISIC_0994563.dcm
37692,ISIC_2020_Test_DICOM_corrected/test/ISIC_6312849.dcm
37693,ISIC_2020_Test_DICOM_corrected/test/ISIC_6696474.dcm
37694,ISIC_2020_Test_DICOM_corrected/test/ISIC_7415965.dcm
37695,ISIC_2020_Test_DICOM_corrected/test/ISIC_2516903.dcm
37696,ISIC_2020_Test_DICOM_corrected/test/ISIC_7190153.dcm
37697,ISIC_2020_Test_DICOM_corrected/test/ISIC_7253599.dcm
37698,ISIC_2020_Test_DICOM_corrected/test/ISIC_1975904.dcm
37699,ISIC_2020_Test_DICOM_corrected/test/ISIC_1077011.dcm
37700,ISIC_2020_Test_DICOM_corrected/test/ISIC_2057421.dcm
37701,ISIC_2020_Test_DICOM_corrected/test/ISIC_9192973.dcm
37702,ISIC_2020_Test_DICOM_corrected/test/ISIC_2485658.dcm
37703,ISIC_2020_Test_DICOM_corrected/test/ISIC_8443990.dcm
37704,ISIC_2020_Test_DICOM_corrected/test/ISIC_4149439.dcm
37705,ISIC_2020_Test_DICOM_corrected/test/ISIC_0960859.dcm
37706,ISIC_2020_Test_DICOM_corrected/test/ISIC_3226250.dcm
37707,ISIC_2020_Test_DICOM_corrected/test/ISIC_6683499.dcm
37708,ISIC_2020_Test_DICOM_corrected/test/ISIC_6248112.dcm
37709,ISIC_2020_Test_DICOM_corrected/test/ISIC_8517928.dcm
37710,ISIC_2020_Test_DICOM_corrected/test/ISIC_6402177.dcm
37711,ISIC_2020_Test_DICOM_corrected/test/ISIC_0825029.dcm
37712,ISIC_2020_Test_DICOM_corrected/test/ISIC_1304223.dcm
37713,ISIC_2020_Test_DICOM_corrected/test/ISIC_8472528.dcm
37714,ISIC_2020_Test_DICOM_corrected/test/ISIC_3434879.dcm
37715,ISIC_2020_Test_DICOM_corrected/test/ISIC_4810227.dcm
37716,ISIC_2020_Test_DICOM_corrected/test/ISIC_5284795.dcm
37717,ISIC_2020_Test_DICOM_corrected/test/ISIC_7414834.dcm
37718,ISIC_2020_Test_DICOM_corrected/test/ISIC_8477756.dcm
37719,ISIC_2020_Test_DICOM_corrected/test/ISIC_1378676.dcm
37720,ISIC_2020_Test_DICOM_corrected/test/ISIC_6755755.dcm
37721,ISIC_2020_Test_DICOM_corrected/test/ISIC_3270286.dcm
37722,ISIC_2020_Test_DICOM_corrected/test/ISIC_2173996.dcm
37723,ISIC_2020_Test_DICOM_corrected/test/ISIC_1816112.dcm
37724,ISIC_2020_Test_DICOM_corrected/test/ISIC_4038298.dcm
37725,ISIC_2020_Test_DICOM_corrected/test/ISIC_4138013.dcm
37726,ISIC_2020_Test_DICOM_corrected/test/ISIC_7902129.dcm
37727,ISIC_2020_Test_DICOM_corrected/test/ISIC_5286684.dcm
37728,ISIC_2020_Test_DICOM_corrected/test/ISIC_0378391.dcm
37729,ISIC_2020_Test_DICOM_corrected/test/ISIC_1973133.dcm
37730,ISIC_2020_Test_DICOM_corrected/test/ISIC_1228746.dcm
37731,ISIC_2020_Test_DICOM_corrected/test/ISIC_9476269.dcm
37732,ISIC_2020_Test_DICOM_corrected/test/ISIC_9927584.dcm
37733,ISIC_2020_Test_DICOM_corrected/test/ISIC_2160556.dcm
37734,ISIC_2020_Test_DICOM_corrected/test/ISIC_9057036.dcm
37735,ISIC_2020_Test_DICOM_corrected/test/ISIC_0462120.dcm
37736,ISIC_2020_Test_DICOM_corrected/test/ISIC_9660608.dcm
37737,ISIC_2020_Test_DICOM_corrected/test/ISIC_4771462.dcm
37738,ISIC_2020_Test_DICOM_corrected/test/ISIC_7622418.dcm
37739,ISIC_2020_Test_DICOM_corrected/test/ISIC_7918881.dcm
37740,ISIC_2020_Test_DICOM_corrected/test/ISIC_5099850.dcm
37741,ISIC_2020_Test_DICOM_corrected/test/ISIC_2647353.dcm
37742,ISIC_2020_Test_DICOM_corrected/test/ISIC_7922679.dcm
37743,ISIC_2020_Test_DICOM_corrected/test/ISIC_4591934.dcm
37744,ISIC_2020_Test_DICOM_corrected/test/ISIC_9353360.dcm
37745,ISIC_2020_Test_DICOM_corrected/test/ISIC_6752849.dcm
37746,ISIC_2020_Test_DICOM_corrected/test/ISIC_1964359.dcm
37747,ISIC_2020_Test_DICOM_corrected/test/ISIC_9197861.dcm
37748,ISIC_2020_Test_DICOM_corrected/test/ISIC_3651579.dcm
37749,ISIC_2020_Test_DICOM_corrected/test/ISIC_9862865.dcm
37750,ISIC_2020_Test_DICOM_corrected/test/ISIC_8502049.dcm
37751,ISIC_2020_Test_DICOM_corrected/test/ISIC_6278817.dcm
37752,ISIC_2020_Test_DICOM_corrected/test/ISIC_0294150.dcm
37753,ISIC_2020_Test_DICOM_corrected/test/ISIC_2615257.dcm
37754,ISIC_2020_Test_DICOM_corrected/test/ISIC_9293626.dcm
37755,ISIC_2020_Test_DICOM_corrected/test/ISIC_4956884.dcm
37756,ISIC_2020_Test_DICOM_corrected/test/ISIC_4560021.dcm
37757,ISIC_2020_Test_DICOM_corrected/test/ISIC_0299870.dcm
37758,ISIC_2020_Test_DICOM_corrected/test/ISIC_3170107.dcm
37759,ISIC_2020_Test_DICOM_corrected/test/ISIC_6009651.dcm
37760,ISIC_2020_Test_DICOM_corrected/test/ISIC_4345309.dcm
37761,ISIC_2020_Test_DICOM_corrected/test/ISIC_5785239.dcm
37762,ISIC_2020_Test_DICOM_corrected/test/ISIC_4013752.dcm
37763,ISIC_2020_Test_DICOM_corrected/test/ISIC_9816252.dcm
37764,ISIC_2020_Test_DICOM_corrected/test/ISIC_0781571.dcm
37765,ISIC_2020_Test_DICOM_corrected/test/ISIC_0105104.dcm
37766,ISIC_2020_Test_DICOM_corrected/test/ISIC_9181743.dcm
37767,ISIC_2020_Test_DICOM_corrected/test/ISIC_5930965.dcm
37768,ISIC_2020_Test_DICOM_corrected/test/ISIC_3893736.dcm
37769,ISIC_2020_Test_DICOM_corrected/test/ISIC_6968303.dcm
37770,ISIC_2020_Test_DICOM_corrected/test/ISIC_3872285.dcm
37771,ISIC_2020_Test_DICOM_corrected/test/ISIC_5540215.dcm
37772,ISIC_2020_Test_DICOM_corrected/test/ISIC_8638834.dcm
37773,ISIC_2020_Test_DICOM_corrected/test/ISIC_0853184.dcm
37774,ISIC_2020_Test_DICOM_corrected/test/ISIC_1889076.dcm
37775,ISIC_2020_Test_DICOM_corrected/test/ISIC_9342809.dcm
37776,ISIC_2020_Test_DICOM_corrected/test/ISIC_9095798.dcm
37777,ISIC_2020_Test_DICOM_corrected/test/ISIC_6677676.dcm
37778,ISIC_2020_Test_DICOM_corrected/test/ISIC_3010124.dcm
37779,ISIC_2020_Test_DICOM_corrected/test/ISIC_4415966.dcm
37780,ISIC_2020_Test_DICOM_corrected/test/ISIC_0839368.dcm
37781,ISIC_2020_Test_DICOM_corrected/test/ISIC_8958068.dcm
37782,ISIC_2020_Test_DICOM_corrected/test/ISIC_2151464.dcm
37783,ISIC_2020_Test_DICOM_corrected/test/ISIC_7202197.dcm
37784,ISIC_2020_Test_DICOM_corrected/test/ISIC_7080556.dcm
37785,ISIC_2020_Test_DICOM_corrected/test/ISIC_4786863.dcm
37786,ISIC_2020_Test_DICOM_corrected/test/ISIC_5231939.dcm
37787,ISIC_2020_Test_DICOM_corrected/test/ISIC_2295249.dcm
37788,ISIC_2020_Test_DICOM_corrected/test/ISIC_8045425.dcm
37789,ISIC_2020_Test_DICOM_corrected/test/ISIC_9785592.dcm
37790,ISIC_2020_Test_DICOM_corrected/test/ISIC_3681605.dcm
37791,ISIC_2020_Test_DICOM_corrected/test/ISIC_4163501.dcm
37792,ISIC_2020_Test_DICOM_corrected/test/ISIC_9887854.dcm
37793,ISIC_2020_Test_DICOM_corrected/test/ISIC_4433924.dcm
37794,ISIC_2020_Test_DICOM_corrected/test/ISIC_1053867.dcm
37795,ISIC_2020_Test_DICOM_corrected/test/ISIC_4975524.dcm
37796,ISIC_2020_Test_DICOM_corrected/test/ISIC_1541719.dcm
37797,ISIC_2020_Test_DICOM_corrected/test/ISIC_6711260.dcm
37798,ISIC_2020_Test_DICOM_corrected/test/ISIC_7235152.dcm
37799,ISIC_2020_Test_DICOM_corrected/test/ISIC_6304691.dcm
37800,ISIC_2020_Test_DICOM_corrected/test/ISIC_9614732.dcm
37801,ISIC_2020_Test_DICOM_corrected/test/ISIC_5923107.dcm
37802,ISIC_2020_Test_DICOM_corrected/test/ISIC_8759537.dcm
37803,ISIC_2020_Test_DICOM_corrected/test/ISIC_8620516.dcm
37804,ISIC_2020_Test_DICOM_corrected/test/ISIC_1380210.dcm
37805,ISIC_2020_Test_DICOM_corrected/test/ISIC_7185618.dcm
37806,ISIC_2020_Test_DICOM_corrected/test/ISIC_7830532.dcm
37807,ISIC_2020_Test_DICOM_corrected/test/ISIC_1202656.dcm
37808,ISIC_2020_Test_DICOM_corrected/test/ISIC_6918052.dcm
37809,ISIC_2020_Test_DICOM_corrected/test/ISIC_2535128.dcm
37810,ISIC_2020_Test_DICOM_corrected/test/ISIC_7420003.dcm
37811,ISIC_2020_Test_DICOM_corrected/test/ISIC_2634029.dcm
37812,ISIC_2020_Test_DICOM_corrected/test/ISIC_2577765.dcm
37813,ISIC_2020_Test_DICOM_corrected/test/ISIC_7670371.dcm
37814,ISIC_2020_Test_DICOM_corrected/test/ISIC_3166913.dcm
37815,ISIC_2020_Test_DICOM_corrected/test/ISIC_4864699.dcm
37816,ISIC_2020_Test_DICOM_corrected/test/ISIC_5490573.dcm
37817,ISIC_2020_Test_DICOM_corrected/test/ISIC_1156605.dcm
37818,ISIC_2020_Test_DICOM_corrected/test/ISIC_5548310.dcm
37819,ISIC_2020_Test_DICOM_corrected/test/ISIC_1073477.dcm
37820,ISIC_2020_Test_DICOM_corrected/test/ISIC_3810856.dcm
37821,ISIC_2020_Test_DICOM_corrected/test/ISIC_5500783.dcm
37822,ISIC_2020_Test_DICOM_corrected/test/ISIC_1410574.dcm
37823,ISIC_2020_Test_DICOM_corrected/test/ISIC_9750982.dcm
37824,ISIC_2020_Test_DICOM_corrected/test/ISIC_3689121.dcm
37825,ISIC_2020_Test_DICOM_corrected/test/ISIC_1445438.dcm
37826,ISIC_2020_Test_DICOM_corrected/test/ISIC_7824107.dcm
37827,ISIC_2020_Test_DICOM_corrected/test/ISIC_3178543.dcm
37828,ISIC_2020_Test_DICOM_corrected/test/ISIC_7397275.dcm
37829,ISIC_2020_Test_DICOM_corrected/test/ISIC_7185224.dcm
37830,ISIC_2020_Test_DICOM_corrected/test/ISIC_1045378.dcm
37831,ISIC_2020_Test_DICOM_corrected/test/ISIC_5010235.dcm
37832,ISIC_2020_Test_DICOM_corrected/test/ISIC_8487046.dcm
37833,ISIC_2020_Test_DICOM_corrected/test/ISIC_5714211.dcm
37834,ISIC_2020_Test_DICOM_corrected/test/ISIC_0525213.dcm
37835,ISIC_2020_Test_DICOM_corrected/test/ISIC_2453607.dcm
37836,ISIC_2020_Test_DICOM_corrected/test/ISIC_5842884.dcm
37837,ISIC_2020_Test_DICOM_corrected/test/ISIC_9757672.dcm
37838,ISIC_2020_Test_DICOM_corrected/test/ISIC_8960841.dcm
37839,ISIC_2020_Test_DICOM_corrected/test/ISIC_8570643.dcm
37840,ISIC_2020_Test_DICOM_corrected/test/ISIC_0165928.dcm
37841,ISIC_2020_Test_DICOM_corrected/test/ISIC_5679644.dcm
37842,ISIC_2020_Test_DICOM_corrected/test/ISIC_3673079.dcm
37843,ISIC_2020_Test_DICOM_corrected/test/ISIC_7113087.dcm
37844,ISIC_2020_Test_DICOM_corrected/test/ISIC_1469194.dcm
37845,ISIC_2020_Test_DICOM_corrected/test/ISIC_1731447.dcm
37846,ISIC_2020_Test_DICOM_corrected/test/ISIC_5898235.dcm
37847,ISIC_2020_Test_DICOM_corrected/test/ISIC_6690051.dcm
37848,ISIC_2020_Test_DICOM_corrected/test/ISIC_1918712.dcm
37849,ISIC_2020_Test_DICOM_corrected/test/ISIC_0456176.dcm
37850,ISIC_2020_Test_DICOM_corrected/test/ISIC_7541281.dcm
37851,ISIC_2020_Test_DICOM_corrected/test/ISIC_5100308.dcm
37852,ISIC_2020_Test_DICOM_corrected/test/ISIC_8763593.dcm
37853,ISIC_2020_Test_DICOM_corrected/test/ISIC_7541564.dcm
